Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.User,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.User,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.PrimaryGroup,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.PrimaryGroup,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.SecondaryGroupExistingQueue,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.SecondaryGroupExistingQueue,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.NestedUserQueue,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: nestedRule
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.NestedUserQueue,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.Specified,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.Specified,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.Default,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: defaultQueueName
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.Default,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.Reject,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,QueuePlacementRule.Reject,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,FifoAppComparator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,FairSchedulerConfiguration,Multifaceted Abstraction,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 0.9583333333333334
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,FairSchedulerConfiguration,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; RM_SCHEDULER_INCREMENT_ALLOCATION_MB; DEFAULT_RM_SCHEDULER_INCREMENT_ALLOCATION_MB; RM_SCHEDULER_INCREMENT_ALLOCATION_VCORES; DEFAULT_RM_SCHEDULER_INCREMENT_ALLOCATION_VCORES; CONF_PREFIX; ALLOCATION_FILE; DEFAULT_ALLOCATION_FILE; EVENT_LOG_ENABLED; DEFAULT_EVENT_LOG_ENABLED; EVENT_LOG_DIR; ALLOW_UNDECLARED_POOLS; DEFAULT_ALLOW_UNDECLARED_POOLS; USER_AS_DEFAULT_QUEUE; DEFAULT_USER_AS_DEFAULT_QUEUE; DEFAULT_LOCALITY_THRESHOLD; LOCALITY_THRESHOLD_NODE; DEFAULT_LOCALITY_THRESHOLD_NODE; LOCALITY_THRESHOLD_RACK; DEFAULT_LOCALITY_THRESHOLD_RACK; LOCALITY_DELAY_NODE_MS; DEFAULT_LOCALITY_DELAY_NODE_MS; LOCALITY_DELAY_RACK_MS; DEFAULT_LOCALITY_DELAY_RACK_MS; CONTINUOUS_SCHEDULING_ENABLED; DEFAULT_CONTINUOUS_SCHEDULING_ENABLED; CONTINUOUS_SCHEDULING_SLEEP_MS; DEFAULT_CONTINUOUS_SCHEDULING_SLEEP_MS; PREEMPTION; DEFAULT_PREEMPTION; PREEMPTION_THRESHOLD; DEFAULT_PREEMPTION_THRESHOLD; PREEMPTION_INTERVAL; DEFAULT_PREEMPTION_INTERVAL; WAIT_TIME_BEFORE_KILL; DEFAULT_WAIT_TIME_BEFORE_KILL; ASSIGN_MULTIPLE; DEFAULT_ASSIGN_MULTIPLE; SIZE_BASED_WEIGHT; DEFAULT_SIZE_BASED_WEIGHT; MAX_ASSIGN; DEFAULT_MAX_ASSIGN; UPDATE_INTERVAL_MS; DEFAULT_UPDATE_INTERVAL_MS
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,FairSchedulerConfiguration,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,SchedulingPolicy,Multifaceted Abstraction,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 0.8333333333333334
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,SchedulingPolicy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instances; DEFAULT_POLICY; DEPTH_LEAF; DEPTH_INTERMEDIATE; DEPTH_ROOT; DEPTH_PARENT; DEPTH_ANY
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,InvalidQueueNameException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,AllocationFileLoaderService,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; ALLOC_RELOAD_INTERVAL_MS; ALLOC_RELOAD_WAIT_MS; THREAD_JOIN_TIMEOUT_MS; clock; lastSuccessfulReload; lastReloadAttemptFailed; allocFile; reloadListener; reloadIntervalMs; reloadThread; running
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,AllocationFileLoaderService.Listener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,FairScheduler,Feature Envy,The tool detected a instance of this smell because executeMove is more interested in members of the type: MaxRunningAppsEnforcer
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,FairScheduler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: conf; incrAllocation; queueMgr; clock; usePortForNodeName; LOG; RESOURCE_CALCULATOR; DOMINANT_RESOURCE_CALCULATOR; CONTAINER_RESERVED; updateInterval; UPDATE_DEBUG_FREQUENCY; updatesToSkipForDebug; updateThread; schedulingThread; THREAD_JOIN_TIMEOUT_MS; rootMetrics; fsOpDurations; lastPreemptionUpdateTime; lastPreemptCheckTime; preemptionEnabled; preemptionUtilizationThreshold; preemptionInterval; waitTimeBeforeKill; warnedContainers; sizeBasedWeight; weightAdjuster; continuousSchedulingEnabled; continuousSchedulingSleepMs; nodeAvailableResourceComparator; nodeLocalityThreshold; rackLocalityThreshold; nodeLocalityDelayMs; rackLocalityDelayMs; eventLog; assignMultiple; maxAssign; maxRunningEnforcer; allocsLoader; allocConf
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,FairScheduler,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 37 public methods
