Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testSecondaryNameNodeLocking,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testSecondaryNameNodeLocking,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testStorageAlreadyLockedErrorMessage,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testStorageAlreadyLockedErrorMessage,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testImportCheckpoint,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testImportCheckpoint,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testCheckpoint,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testSaveNamespace,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testSaveNamespace,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testCheckpointAfterTwoFailedUploads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testCheckpointAfterTwoFailedUploads,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testMultipleSecondaryNamenodes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testSecondaryImageDownload,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testMultipleSecondaryNNsAgainstSameNN,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testMultipleSecondaryNNsAgainstSameNN2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testReformatNNBetweenCheckpoints,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testReformatNNBetweenCheckpoints,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testNamespaceVerifiedOnFileTransfer,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testNamespaceVerifiedOnFileTransfer,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testCheckpointWithFailedStorageDir,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testCheckpointWithSeparateDirsAfterNameFails,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testCheckpointWithSeparateDirsAfterNameFails,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testSecondaryHasVeryOutOfDateImage,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testSecondaryNameNodeWithSavedLeases,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestCheckpoint,testCommandLineParsing,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
hadoop,org.apache.hadoop.hdfs.server.namenode,TestBlockUnderConstruction,testBlockCreation,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestBlockUnderConstruction,testGetBlockLocations,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestTransferFsImage,testClientSideException,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestTransferFsImage,testClientSideException,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestAuditLogger,testAuditLogger,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
hadoop,org.apache.hadoop.hdfs.server.namenode,TestMetaSave,testMetaSave,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestMetaSave,testMetasaveAfterDelete,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
hadoop,org.apache.hadoop.hdfs.server.namenode,TestMetaSave,testMetaSaveOverwrite,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestValidateConfigurationSettings,testThatDifferentRPCandHttpPortsAreOK,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestNNThroughputBenchmark,testNNThroughput,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestStartup,testChkpointStartup2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestStartup,testChkpointStartup1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
hadoop,org.apache.hadoop.hdfs.server.namenode,TestStartup,testSNNStartup,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
hadoop,org.apache.hadoop.hdfs.server.namenode,TestStartup,testSNNStartup,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
