Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 40
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,BlockPlacementPolicyWithNodeGroup,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,DatanodeDescriptor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,DatanodeDescriptor.BlockTargetPair,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.server.blockmanagement,DatanodeDescriptor.CachedBlocksList,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.protocol,HdfsConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MIN_BLOCKS_FOR_WRITE (45); MAX_PATH_LENGTH (62); MAX_PATH_DEPTH (63)
hadoop,org.apache.hadoop.hdfs.protocol,HdfsConstants.SafeModeAction,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.protocol,HdfsConstants.DatanodeReportType,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.protocol,CacheDirectiveInfo.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.protocol,CacheDirectiveInfo.Expiration,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.protocol,CacheDirectiveStats.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.protocol,FSLimitException.PathComponentTooLongException,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.protocol,FSLimitException.MaxDirectoryItemsExceededException,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.protocol,CachePoolStats.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.protocol,ClientProtocol,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
hadoop,org.apache.hadoop.hdfs.protocol,DatanodeInfo,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.hdfs.protocol,LayoutVersion.Feature,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.protocol,SnapshotDiffReport.DiffReportEntry,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.protocol.datatransfer,Sender,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.hdfs.protocol.datatransfer,DataTransferEncryptor.InvalidMagicNumberException,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.qjournal,QJMTestUtil,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.hdfs.qjournal,MiniJournalCluster.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.qjournal,TestNNWithQJM,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.hdfs.qjournal,MiniQJMHACluster.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.qjournal.server,TestJournal,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.hdfs.qjournal.server,TestJournalNode,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.hdfs.qjournal.server,GetJournalEditServlet,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
hadoop,org.apache.hadoop.hdfs.qjournal.server,Journal,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
hadoop,org.apache.hadoop.hdfs.qjournal.server,JournalNodeRpcServer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
hadoop,org.apache.hadoop.hdfs.qjournal.server,JournalNode,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.hdfs.qjournal.server,JournalNodeHttpServer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.hdfs.qjournal.server,JournalFaultInjector,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance (33)
hadoop,org.apache.hadoop.hdfs.qjournal.client,TestQuorumJournalManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
hadoop,org.apache.hadoop.hdfs.qjournal.client,TestQJMWithFaults,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.hdfs.qjournal.client,QuorumJournalManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
hadoop,org.apache.hadoop.hdfs.qjournal.client,IPCLoggerChannel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.contrib.bkjournal,TestBookKeeperAsHASharedDir,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.contrib.bkjournal,BookKeeperJournalManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.hdfs.security.token.delegation,DelegationTokenSecretManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.hdfs.server.datanode.metrics,DataNodeMetrics,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.hdfs.server.datanode.web.resources,OpenEntity.Writer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.hdfs.server.datanode.web.resources,DatanodeWebHdfsMethods,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 31
