Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Long Statement,The length of the statement "FiCaSchedulerApp app_0_1=spy(new FiCaSchedulerApp(appAttemptId_0_1`user_0`queue`queue.getActiveUsersManager()`rmContext));" is 122.,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Long Statement,The length of the statement "FiCaSchedulerApp app_1_0=spy(new FiCaSchedulerApp(appAttemptId_1_0`user_1`queue`queue.getActiveUsersManager()`rmContext));" is 122.,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 25,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 16,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 100,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 16,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 16,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 2,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 10,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 16,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 2,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 2,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 2,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 2,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 10,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 16,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 2,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 90,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 16,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 9,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 16,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,testHeadroom,Magic Number,The method contains a magic number: 2,458
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setUp,Magic Number,The method contains a magic number: 16,76
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setUp,Magic Number,The method contains a magic number: 32,76
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setUp,Magic Number,The method contains a magic number: 100,76
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setUp,Magic Number,The method contains a magic number: 16,76
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setUp,Magic Number,The method contains a magic number: 100,76
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setUp,Magic Number,The method contains a magic number: 32,76
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupSingleLevelQueues,Magic Number,The method contains a magic number: 30,101
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupSingleLevelQueues,Magic Number,The method contains a magic number: 70,101
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,stubQueueAllocation,Long Parameter List,The method has 5 parameters. ,129
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,verifyQueueMetrics,Long Statement,The length of the statement "assertEquals(computeQueueAbsoluteUsedCapacity(queue`expectedMemory`clusterResource)`queue.getAbsoluteUsedCapacity()`DELTA);" is 123.,184
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Long Statement,The length of the statement "CSQueue root=CapacityScheduler.parseQueue(csContext`csConf`null`CapacitySchedulerConfiguration.ROOT`queues`queues`TestUtils.spyHook);" is 133.,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 10,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 16,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 2,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 2,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 2,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 2,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 2,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 3,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 4,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 4,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 3,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 8,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 4,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueues,Magic Number,The method contains a magic number: 9,197
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueuesPrecision,Magic Number,The method contains a magic number: 30,286
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueuesPrecision,Magic Number,The method contains a magic number: 70.5F,286
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueuesPrecision,Magic Number,The method contains a magic number: 30,286
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueuesPrecision,Magic Number,The method contains a magic number: 70,286
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueuesPrecision,Magic Number,The method contains a magic number: 30,286
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testSingleLevelQueuesPrecision,Magic Number,The method contains a magic number: 70.005F,286
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupMultiLevelQueues,Magic Number,The method contains a magic number: 10,351
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupMultiLevelQueues,Magic Number,The method contains a magic number: 50,351
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupMultiLevelQueues,Magic Number,The method contains a magic number: 19.5f,351
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupMultiLevelQueues,Magic Number,The method contains a magic number: 20.5f,351
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupMultiLevelQueues,Magic Number,The method contains a magic number: 50,351
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupMultiLevelQueues,Magic Number,The method contains a magic number: 50,351
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupMultiLevelQueues,Magic Number,The method contains a magic number: 10,351
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupMultiLevelQueues,Magic Number,The method contains a magic number: 20,351
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupMultiLevelQueues,Magic Number,The method contains a magic number: 70,351
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupMultiLevelQueues,Magic Number,The method contains a magic number: 100,351
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupMultiLevelQueues,Magic Number,The method contains a magic number: 100,351
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupMultiLevelQueues,Magic Number,The method contains a magic number: 100,351
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,setupMultiLevelQueues,Magic Number,The method contains a magic number: 100,351
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Long Statement,The length of the statement "CSQueue root=CapacityScheduler.parseQueue(csContext`csConf`null`CapacitySchedulerConfiguration.ROOT`queues`queues`TestUtils.spyHook);" is 133.,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: 10,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: 16,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: 3,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: 4,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: 4,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: 2,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: 2,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: 6,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: 3,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: .1f,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: 2,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: 3,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: 8,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testMultiLevelQueues,Magic Number,The method contains a magic number: 4,396
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testQueueCapacitySettingParentZero,Magic Number,The method contains a magic number: 60,524
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testQueueCapacityZero,Magic Number,The method contains a magic number: 60,541
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testOffSwitchScheduling,Long Statement,The length of the statement "CSQueue root=CapacityScheduler.parseQueue(csContext`csConf`null`CapacitySchedulerConfiguration.ROOT`queues`queues`TestUtils.spyHook);" is 133.,567
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testOffSwitchScheduling,Magic Number,The method contains a magic number: 10,567
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testOffSwitchScheduling,Magic Number,The method contains a magic number: 16,567
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testOffSwitchScheduling,Magic Number,The method contains a magic number: 2,567
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,testOffSwitchScheduling,Magic Number,The method contains a magic number: 2,567
