Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
hadoop,org.apache.hadoop.yarn.util.resource,Resources,add,3,1,2,126,0,org.apache.hadoop.yarn.util.resource.Resources,org.apache.hadoop.yarn.util.resource.Resources
hadoop,org.apache.hadoop.yarn.util.resource,Resources,subtractFrom,5,1,2,130,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,subtract,3,1,2,136,0,org.apache.hadoop.yarn.util.resource.Resources,org.apache.hadoop.yarn.util.resource.Resources
hadoop,org.apache.hadoop.yarn.util.resource,Resources,negate,3,1,1,140,0,org.apache.hadoop.yarn.util.resource.Resources,org.apache.hadoop.yarn.util.resource.Resources
hadoop,org.apache.hadoop.yarn.util.resource,Resources,multiplyTo,5,1,2,144,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,multiply,3,1,2,150,0,org.apache.hadoop.yarn.util.resource.Resources,org.apache.hadoop.yarn.util.resource.Resources
hadoop,org.apache.hadoop.yarn.util.resource,Resources,multiplyAndNormalizeUp,3,1,4,154,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,multiplyAndNormalizeDown,3,1,4,159,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,multiplyAndRoundDown,6,1,2,164,0,org.apache.hadoop.yarn.util.resource.Resources,org.apache.hadoop.yarn.util.resource.Resources
hadoop,org.apache.hadoop.yarn.util.resource,Resources,normalize,3,1,5,171,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,roundUp,3,1,3,177,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,roundDown,3,1,3,182,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,isInvalidDivisor,3,1,2,187,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,ratio,3,1,3,192,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,divide,3,1,4,197,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,divideAndCeil,3,1,3,203,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,equals,3,1,2,208,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,lessThan,3,1,4,212,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,lessThanOrEqual,3,1,4,219,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,greaterThan,3,1,4,226,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,greaterThanOrEqual,3,1,4,233,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,min,3,1,4,240,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,max,3,1,4,247,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,fitsIn,3,1,2,254,0,,
hadoop,org.apache.hadoop.yarn.util.resource,Resources,componentwiseMin,3,1,2,259,0,org.apache.hadoop.yarn.util.resource.Resources,org.apache.hadoop.yarn.util.resource.Resources
hadoop,org.apache.hadoop.yarn.util.resource,Resources,componentwiseMax,3,1,2,264,0,org.apache.hadoop.yarn.util.resource.Resources,org.apache.hadoop.yarn.util.resource.Resources
hadoop,org.apache.hadoop.yarn.util.timeline,TimelineUtils,dumpTimelineRecordtoJSON,3,1,1,50,0,org.apache.hadoop.yarn.util.timeline.TimelineUtils,org.apache.hadoop.yarn.util.timeline.TimelineUtils
hadoop,org.apache.hadoop.yarn.util.timeline,TimelineUtils,dumpTimelineRecordtoJSON,8,2,2,65,0,,
hadoop,org.apache.hadoop.yarn.util.timeline,TimelineUtils,getTimelineTokenServiceAddress,10,2,1,86,0,,
hadoop,org.apache.hadoop.yarn.util.timeline,TimelineUtils,buildTimelineTokenService,4,1,1,103,0,org.apache.hadoop.yarn.util.timeline.TimelineUtils,org.apache.hadoop.yarn.util.timeline.TimelineUtils
hadoop,org.apache.hadoop.yarn.security.admin,AdminSecurityInfo,getKerberosInfo,17,2,2,36,0,,
hadoop,org.apache.hadoop.yarn.security.admin,AdminSecurityInfo,annotationType,3,1,0,43,0,,
hadoop,org.apache.hadoop.yarn.security.admin,AdminSecurityInfo,serverPrincipal,3,1,0,48,0,,
hadoop,org.apache.hadoop.yarn.security.admin,AdminSecurityInfo,clientPrincipal,3,1,0,53,0,,
hadoop,org.apache.hadoop.yarn.security.admin,AdminSecurityInfo,getTokenInfo,3,1,2,60,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientTimelineSecurityInfo,getKerberosInfo,17,2,2,38,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientTimelineSecurityInfo,annotationType,3,1,0,46,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientTimelineSecurityInfo,serverPrincipal,3,1,0,51,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientTimelineSecurityInfo,clientPrincipal,3,1,0,56,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientTimelineSecurityInfo,getTokenInfo,14,2,2,63,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientTimelineSecurityInfo,annotationType,3,1,0,71,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientTimelineSecurityInfo,value,3,1,0,76,0,,
hadoop,org.apache.hadoop.yarn.security.client,YARNDelegationTokenIdentifier,YARNDelegationTokenIdentifier,2,1,0,37,0,,
hadoop,org.apache.hadoop.yarn.security.client,YARNDelegationTokenIdentifier,YARNDelegationTokenIdentifier,3,1,3,40,0,,
hadoop,org.apache.hadoop.yarn.security.client,YARNDelegationTokenIdentifier,YARNDelegationTokenIdentifier,3,1,1,44,0,,
hadoop,org.apache.hadoop.yarn.security.client,YARNDelegationTokenIdentifier,readFields,16,4,1,49,0,,
hadoop,org.apache.hadoop.yarn.security.client,YARNDelegationTokenIdentifier,setBuilderFields,23,8,0,67,0,,
hadoop,org.apache.hadoop.yarn.security.client,YARNDelegationTokenIdentifier,write,4,1,1,94,0,org.apache.hadoop.yarn.security.client.YARNDelegationTokenIdentifier,org.apache.hadoop.yarn.security.client.YARNDelegationTokenIdentifier
hadoop,org.apache.hadoop.yarn.security.client,YARNDelegationTokenIdentifier,getProto,4,1,0,100,0,org.apache.hadoop.yarn.security.client.YARNDelegationTokenIdentifier,org.apache.hadoop.yarn.security.client.YARNDelegationTokenIdentifier
hadoop,org.apache.hadoop.yarn.security.client,RMDelegationTokenSelector,checkService,6,2,2,40,0,,
hadoop,org.apache.hadoop.yarn.security.client,RMDelegationTokenSelector,selectToken,13,4,2,48,0,org.apache.hadoop.yarn.security.client.RMDelegationTokenSelector,org.apache.hadoop.yarn.security.client.RMDelegationTokenSelector
hadoop,org.apache.hadoop.yarn.security.client,TimelineDelegationTokenOperation,TimelineDelegationTokenOperation,4,1,2,41,0,,
hadoop,org.apache.hadoop.yarn.security.client,TimelineDelegationTokenOperation,getHttpMethod,3,1,0,47,0,,
hadoop,org.apache.hadoop.yarn.security.client,TimelineDelegationTokenOperation,requiresKerberosCredentials,3,1,0,51,0,,
hadoop,org.apache.hadoop.yarn.security.client,TimelineDelegationTokenSelector,selectToken,17,6,2,40,0,,
hadoop,org.apache.hadoop.yarn.security.client,RMDelegationTokenIdentifier,RMDelegationTokenIdentifier,2,1,0,52,0,,
hadoop,org.apache.hadoop.yarn.security.client,RMDelegationTokenIdentifier,RMDelegationTokenIdentifier,3,1,3,54,0,,
hadoop,org.apache.hadoop.yarn.security.client,RMDelegationTokenIdentifier,getKind,3,1,0,64,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenSelector,selectToken,13,4,2,36,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenIdentifier,ClientToAMTokenIdentifier,2,1,0,49,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenIdentifier,ClientToAMTokenIdentifier,10,3,2,52,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenIdentifier,getApplicationAttemptID,6,2,0,64,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenIdentifier,getClientName,3,1,0,71,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenIdentifier,getProto,3,1,0,75,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenIdentifier,write,3,1,1,79,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenIdentifier,readFields,3,1,1,84,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenIdentifier,getKind,3,1,0,89,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenIdentifier,getUser,7,2,0,94,0,org.apache.hadoop.yarn.security.client.ClientToAMTokenIdentifier,org.apache.hadoop.yarn.security.client.ClientToAMTokenIdentifier
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenIdentifier,hashCode,3,1,0,103,0,org.apache.hadoop.yarn.security.client.ClientToAMTokenIdentifier,org.apache.hadoop.yarn.security.client.ClientToAMTokenIdentifier
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenIdentifier,equals,7,3,1,108,0,org.apache.hadoop.yarn.security.client.ClientToAMTokenIdentifier,org.apache.hadoop.yarn.security.client.ClientToAMTokenIdentifier
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenIdentifier,toString,3,1,0,118,0,org.apache.hadoop.yarn.security.client.ClientToAMTokenIdentifier,org.apache.hadoop.yarn.security.client.ClientToAMTokenIdentifier
hadoop,org.apache.hadoop.yarn.security.client,TimelineDelegationTokenIdentifier,TimelineDelegationTokenIdentifier,2,1,0,39,0,,
hadoop,org.apache.hadoop.yarn.security.client,TimelineDelegationTokenIdentifier,TimelineDelegationTokenIdentifier,3,1,3,43,0,,
hadoop,org.apache.hadoop.yarn.security.client,TimelineDelegationTokenIdentifier,getKind,3,1,0,55,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenSecretManager,ClientToAMTokenSecretManager,9,2,2,44,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenSecretManager,retrievePassword,15,3,1,55,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenSecretManager,getMasterKey,3,1,1,72,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientToAMTokenSecretManager,setMasterKey,6,1,1,78,0,,
hadoop,org.apache.hadoop.yarn.security.client,BaseClientToAMTokenSecretManager,getMasterKey,0,1,1,41,0,,
hadoop,org.apache.hadoop.yarn.security.client,BaseClientToAMTokenSecretManager,createPassword,3,1,1,45,0,org.apache.hadoop.yarn.security.client.BaseClientToAMTokenSecretManager,org.apache.hadoop.yarn.security.client.BaseClientToAMTokenSecretManager
hadoop,org.apache.hadoop.yarn.security.client,BaseClientToAMTokenSecretManager,retrievePassword,7,2,1,53,0,org.apache.hadoop.yarn.security.client.BaseClientToAMTokenSecretManager,org.apache.hadoop.yarn.security.client.BaseClientToAMTokenSecretManager
hadoop,org.apache.hadoop.yarn.security.client,BaseClientToAMTokenSecretManager,createIdentifier,3,1,0,64,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientRMSecurityInfo,getKerberosInfo,17,2,2,38,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientRMSecurityInfo,annotationType,3,1,0,46,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientRMSecurityInfo,serverPrincipal,3,1,0,51,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientRMSecurityInfo,clientPrincipal,3,1,0,56,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientRMSecurityInfo,getTokenInfo,14,2,2,63,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientRMSecurityInfo,annotationType,3,1,0,71,0,,
hadoop,org.apache.hadoop.yarn.security.client,ClientRMSecurityInfo,value,3,1,0,76,0,,
hadoop,org.apache.hadoop.yarn.webapp.example,MyApp,anyAPI,3,1,0,37,0,,
hadoop,org.apache.hadoop.yarn.webapp.example,MyApp,main,3,1,1,74,0,,
hadoop,org.apache.hadoop.yarn.webapp.example,HelloWorld,main,3,1,1,52,0,,
hadoop,org.apache.hadoop.yarn.state,MultipleArcTransition,transition,0,1,2,34,0,,
hadoop,org.apache.hadoop.yarn.state,Graph,Graph,4,1,2,93,0,,
hadoop,org.apache.hadoop.yarn.state,Graph,Graph,3,1,1,98,0,,
hadoop,org.apache.hadoop.yarn.state,Graph,Graph,3,1,0,102,0,,
hadoop,org.apache.hadoop.yarn.state,Graph,getName,3,1,0,106,0,,
hadoop,org.apache.hadoop.yarn.state,Graph,getParent,3,1,0,110,0,,
hadoop,org.apache.hadoop.yarn.state,Graph,newNode,5,1,1,114,0,,
hadoop,org.apache.hadoop.yarn.state,Graph,getNode,8,3,1,120,0,org.apache.hadoop.yarn.state.Graph,org.apache.hadoop.yarn.state.Graph
hadoop,org.apache.hadoop.yarn.state,Graph,newSubGraph,5,1,1,129,0,,
hadoop,org.apache.hadoop.yarn.state,Graph,addSubGraph,4,1,1,135,0,,
hadoop,org.apache.hadoop.yarn.state,Graph,wrapSafeString,9,3,1,140,0,,
hadoop,org.apache.hadoop.yarn.state,Graph,generateGraphViz,26,5,1,150,0,org.apache.hadoop.yarn.state.Graph,org.apache.hadoop.yarn.state.Graph
hadoop,org.apache.hadoop.yarn.state,Graph,generateGraphViz,3,1,0,186,0,org.apache.hadoop.yarn.state.Graph,org.apache.hadoop.yarn.state.Graph
hadoop,org.apache.hadoop.yarn.state,Graph,save,5,1,1,190,0,org.apache.hadoop.yarn.state.Graph,org.apache.hadoop.yarn.state.Graph
hadoop,org.apache.hadoop.yarn.state,Graph,combineEdges,18,5,1,197,0,,
hadoop,org.apache.hadoop.yarn.state,SingleArcTransition,transition,0,1,2,31,0,,
hadoop,org.apache.hadoop.yarn.state,VisualizeStateMachine,getGraphFromClasses,21,5,2,29,0,,
hadoop,org.apache.hadoop.yarn.state,VisualizeStateMachine,main,16,4,1,57,0,org.apache.hadoop.yarn.state.VisualizeStateMachine,org.apache.hadoop.yarn.state.VisualizeStateMachine
hadoop,org.apache.hadoop.yarn.state,StateMachine,getCurrentState,0,1,0,29,0,,
hadoop,org.apache.hadoop.yarn.state,StateMachine,doTransition,0,1,2,30,0,,
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,StateMachineFactory,6,1,1,59,0,,
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,StateMachineFactory,6,1,2,72,0,,
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,StateMachineFactory,11,2,2,82,0,org.apache.hadoop.yarn.state.StateMachineFactory,org.apache.hadoop.yarn.state.StateMachineFactory
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,addTransition,3,1,3,146,0,,
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,addTransition,3,1,3,166,0,org.apache.hadoop.yarn.state.StateMachineFactory,org.apache.hadoop.yarn.state.StateMachineFactory
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,addTransition,12,3,4,186,0,,
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,addTransition,3,1,4,214,0,,
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,addTransition,3,1,4,237,0,,
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,installTopology,3,1,0,261,0,,
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,doTransition,10,3,4,283,0,,
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,maybeMakeStateMachineTable,5,2,0,308,0,org.apache.hadoop.yarn.state.StateMachineFactory,org.apache.hadoop.yarn.state.StateMachineFactory
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,makeStateMachineTable,12,3,0,314,0,,
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,make,3,1,2,407,0,,
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,make,3,1,1,423,0,,
hadoop,org.apache.hadoop.yarn.state,StateMachineFactory,generateStateGraph,26,6,1,454,0,org.apache.hadoop.yarn.state.StateMachineFactory,org.apache.hadoop.yarn.state.StateMachineFactory
hadoop,org.apache.hadoop.yarn.state,InvalidStateTransitonException,InvalidStateTransitonException,5,1,2,34,0,,
hadoop,org.apache.hadoop.yarn.state,InvalidStateTransitonException,getCurrentState,3,1,0,40,0,,
hadoop,org.apache.hadoop.yarn.state,InvalidStateTransitonException,getEvent,3,1,0,44,0,,
hadoop,org.apache.hadoop.yarn.sharedcache,SharedCacheChecksum,computeChecksum,0,1,1,35,0,,
hadoop,org.apache.hadoop.yarn.sharedcache,ChecksumSHA256Impl,computeChecksum,3,1,1,34,0,,
hadoop,org.apache.hadoop.yarn.sharedcache,SharedCacheChecksumFactory,getChecksum,17,3,1,58,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcServerFactoryPBImpl,get,3,1,0,58,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcServerFactoryPBImpl,RpcServerFactoryPBImpl,2,1,0,63,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcServerFactoryPBImpl,getServer,3,1,6,66,0,org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl,org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcServerFactoryPBImpl,getServer,64,3,7,73,0,org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl,org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcServerFactoryPBImpl,getProtoClassName,4,1,1,143,0,org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl,org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcServerFactoryPBImpl,getPbServiceImplClassName,7,1,1,148,0,org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl,org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcServerFactoryPBImpl,getClassName,4,1,1,156,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcServerFactoryPBImpl,getPackageName,3,1,1,161,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcServerFactoryPBImpl,createServer,7,1,7,165,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcClientFactoryPBImpl,get,3,1,0,51,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcClientFactoryPBImpl,RpcClientFactoryPBImpl,2,1,0,55,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcClientFactoryPBImpl,getClient,33,2,4,58,0,org.apache.hadoop.yarn.factories.impl.pb.RpcClientFactoryPBImpl,org.apache.hadoop.yarn.factories.impl.pb.RpcClientFactoryPBImpl
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcClientFactoryPBImpl,stopClient,20,3,1,90,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcClientFactoryPBImpl,getPBImplClassName,7,1,1,112,0,org.apache.hadoop.yarn.factories.impl.pb.RpcClientFactoryPBImpl,org.apache.hadoop.yarn.factories.impl.pb.RpcClientFactoryPBImpl
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcClientFactoryPBImpl,getClassName,4,1,1,120,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RpcClientFactoryPBImpl,getPackageName,3,1,1,125,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RecordFactoryPBImpl,RecordFactoryPBImpl,2,1,0,41,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RecordFactoryPBImpl,get,3,1,0,44,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RecordFactoryPBImpl,newRecordInstance,33,2,1,48,0,org.apache.hadoop.yarn.factories.impl.pb.RecordFactoryPBImpl,org.apache.hadoop.yarn.factories.impl.pb.RecordFactoryPBImpl
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RecordFactoryPBImpl,getPBImplClassName,7,1,1,81,0,org.apache.hadoop.yarn.factories.impl.pb.RecordFactoryPBImpl,org.apache.hadoop.yarn.factories.impl.pb.RecordFactoryPBImpl
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RecordFactoryPBImpl,getClassName,4,1,1,89,0,,
hadoop,org.apache.hadoop.yarn.factories.impl.pb,RecordFactoryPBImpl,getPackageName,3,1,1,94,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ContainerManagementProtocolPBServiceImpl,ContainerManagementProtocolPBServiceImpl,3,1,1,51,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ContainerManagementProtocolPBServiceImpl,startContainers,13,1,2,55,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ContainerManagementProtocolPBServiceImpl,stopContainers,13,1,2,69,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ContainerManagementProtocolPBServiceImpl,getContainerStatuses,13,1,2,83,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,ApplicationClientProtocolPBServiceImpl,3,1,1,151,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,forceKillApplication,13,1,2,155,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getApplicationReport,13,1,2,169,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getClusterMetrics,13,1,2,184,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getNewApplication,13,1,2,198,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,submitApplication,13,1,2,213,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getApplications,13,1,2,227,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getClusterNodes,13,1,2,243,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getQueueInfo,13,1,2,258,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getQueueUserAcls,13,1,2,273,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getDelegationToken,13,1,2,289,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,renewDelegationToken,13,1,2,305,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,cancelDelegationToken,13,1,2,321,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,moveApplicationAcrossQueues,13,1,2,337,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getApplicationAttemptReport,13,1,2,353,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getApplicationAttempts,13,1,2,370,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getContainerReport,13,1,2,387,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getContainers,13,1,2,403,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,submitReservation,13,1,2,417,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,updateReservation,13,1,2,432,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,deleteReservation,13,1,2,447,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getNodeToLabels,13,1,2,462,0,,
hadoop,org.apache.hadoop.yarn.api.impl.pb.service,ApplicationClientProtocolPBServiceImpl,getLabelsToNodes,13,1,2,478,0,,
